model,predictor,coefficient,std_err,z_value,p_value
Poisson_4state,const,1.0629488512112943,0.1006871550737236,10.5569459225757,4.717616164828339e-26
Poisson_4state,state0_occ,1.0341451659315135,0.5339686198570461,1.9367152440687891,0.0527801612922969
Poisson_4state,state2_occ,1.2135664279780418,0.2304693417913053,5.265630641132957,1.3970892633742393e-07
Poisson_4state,state3_occ,-10.943102640848622,3.200030239714966,-3.419687259525194,0.0006269316605079
NB2_4state,const,1.0558533739320206,0.217147820127178,4.862371509479734,1.1598766906054024e-06
NB2_4state,state0_occ,0.92534622364193,1.2989581699373285,0.7123756908096398,0.4762321645929612
NB2_4state,state2_occ,1.1698563673261138,0.6208686135620287,1.884225328470784,0.0595345028790809
NB2_4state,state3_occ,-9.76448350647803,6.295294550829537,-1.5510765108189186,0.120883349525896
NB2_4state,alpha,1.2431388563614396,0.2635722870210892,4.716500624597048,2.3993563108517437e-06
