state,usv22_count,usv50_count,leverpress_count,freezing_pct,occupancy
0,-4.163336342344337e-17,-5.551115123125783e-17,-3.469446951953614e-18,35.61599379289336,0.8173134201344566
1,1.3877787807814457e-17,0.9131779827979025,-1.0408340855860843e-17,21.11605197003742,0.07969534507701473
2,2.331380055462664,0.7894665997167697,6.938893903907228e-18,67.72771705901808,0.07788698834141775
3,0.012732975238115103,0.13132985842882308,1.0041276274566162,31.799889830508477,0.025104246447110883
