,0,1,2,3
0,0.9224354431687782,0.03505759297423955,0.016905248382006133,0.02560171547497613
1,0.21544176578481042,0.7599470889062211,0.006547330805390077,0.01806381450357841
2,0.1562644241105556,0.012191369029039056,0.8276906424073591,0.0038535644530462024
3,0.8072649104156453,0.17401168532760533,0.008510638299133592,0.010212765957615713
