,0,1,2,3,4,5,6,7
0,0.9375866101656178,0.024206310262651732,0.0033934170252636945,0.026592848480311418,0.00019707417039135843,0.008021383642759203,9.37483153327372e-07,1.4187698513468927e-06
1,0.5115804335008978,0.0008785424218705032,0.003957854727018426,0.004180507722853859,0.07321084415763365,0.0011001253300898784,0.40406022445288653,0.0010314676867494977
2,0.0669165065353067,0.0007962456904554396,0.8425860569347258,0.0006480390877548999,0.03976623791022342,0.028743492329173632,0.02051855373887155,2.4867773488436693e-05
3,0.8310053391625353,0.002044887991005808,0.001036735138118279,0.010212765957591092,3.4871716690291623e-10,0.0068079073183884495,0.14822634712443214,0.0006660169592117776
4,0.023884443228897906,0.0053327820073318065,0.02599842237977273,0.0012672236840688196,0.8999843380323346,0.04353278331534079,1.1924964600577633e-11,7.3403284899195274e-09
5,0.2561033894449586,0.00524296291810764,0.051300839468484655,0.010578334516077214,0.08500335715576773,0.5880685026863505,0.0037013878487740974,1.2259614794441114e-06
6,0.13369583729022266,0.0006310944381603558,0.004741876166924271,0.0161862798182711,0.0013590677833711,0.0007823083011962073,0.8426035353155784,8.862758936523123e-10
7,2.427779170312456e-08,6.075892010557632e-05,0.4486124094946614,4.028578793573535e-09,0.549442271760656,3.7488889352192566e-07,0.0018838677627177097,2.8886659535607105e-07
